order_id,order_date,customer_id,state,product,quantity,unit_price,total_amount
5112,2023-08-01 23:00:00,2946,Rivers,Soap,11,1520,16720
5113,2023-08-02 00:00:00,2697,Oyo,Soap,5,1581,7905
5114,2023-08-02 01:00:00,1427,Ogun,Oil,13,2522,32786
5115,2023-08-02 02:00:00,2475,Kaduna,Milk,11,4708,51788
5116,2023-08-02 03:00:00,3659,Rivers,Soap,5,4175,20875
5117,2023-08-02 04:00:00,4921,Rivers,Oil,8,3383,27064
5118,2023-08-02 05:00:00,3958,Kaduna,Soap,17,2279,38743
5119,2023-08-02 06:00:00,1818,Abuja,Beans,11,2319,25509
5120,2023-08-02 07:00:00,3188,Abuja,Milk,19,4261,80959
5121,2023-08-02 08:00:00,2106,Lagos,Oil,18,727,13086
5122,2023-08-02 09:00:00,3224,Oyo,Soap,10,1373,13730
5123,2023-08-02 10:00:00,1197,Ogun,Oil,5,4150,20750
5124,2023-08-02 11:00:00,3671,Rivers,Soap,1,3928,3928
5125,2023-08-02 12:00:00,4639,Rivers,Beans,17,1791,30447
5126,2023-08-02 13:00:00,2995,Lagos,Rice,17,3416,58072
5127,2023-08-02 14:00:00,3738,Rivers,Soap,1,1527,1527
5128,2023-08-02 15:00:00,4492,Oyo,Rice,1,4049,4049
5129,2023-08-02 16:00:00,3448,Lagos,Milk,9,620,5580
5130,2023-08-02 17:00:00,4769,Oyo,Beans,4,1241,4964
5131,2023-08-02 18:00:00,1470,Lagos,Milk,9,4381,39429
5132,2023-08-02 19:00:00,3265,Rivers,Rice,14,2009,28126
5133,2023-08-02 20:00:00,2948,Lagos,Beans,15,1742,26130
5134,2023-08-02 21:00:00,1928,Abuja,Sugar,16,4852,77632
5135,2023-08-02 22:00:00,4899,Ogun,Beans,16,2590,41440
5136,2023-08-02 23:00:00,3010,Rivers,Beans,13,3417,44421
5137,2023-08-03 00:00:00,4800,Kaduna,Sugar,14,4281,59934
5138,2023-08-03 01:00:00,3679,Ogun,Oil,9,2212,19908
5139,2023-08-03 02:00:00,3998,Rivers,Oil,9,3135,28215
5140,2023-08-03 03:00:00,1905,Ogun,Oil,4,4264,17056
5141,2023-08-03 04:00:00,3222,Abuja,Rice,10,1093,10930
5142,2023-08-03 05:00:00,1022,Ogun,Beans,3,1533,4599
5143,2023-08-03 06:00:00,4796,Lagos,Soap,9,3339,30051
5144,2023-08-03 07:00:00,4988,Ogun,Sugar,19,711,13509
5145,2023-08-03 08:00:00,1234,Rivers,Soap,16,1905,30480
5146,2023-08-03 09:00:00,4084,Kaduna,Rice,16,4311,68976
5147,2023-08-03 10:00:00,2124,Kaduna,Sugar,17,3576,60792
5148,2023-08-03 11:00:00,1928,Oyo,Soap,18,1421,25578
5149,2023-08-03 12:00:00,4607,Ogun,Rice,10,2539,25390
5150,2023-08-03 13:00:00,4947,Kaduna,Rice,19,2699,51281
5151,2023-08-03 14:00:00,1522,Ogun,Rice,15,4562,68430
5152,2023-08-03 15:00:00,2808,Kaduna,Sugar,15,3738,56070
5153,2023-08-03 16:00:00,4523,Ogun,Soap,11,1993,21923
5154,2023-08-03 17:00:00,1430,Rivers,Soap,8,4673,37384
5155,2023-08-03 18:00:00,1792,Ogun,Milk,16,2077,33232
5156,2023-08-03 19:00:00,2629,Rivers,Rice,10,2097,20970
5157,2023-08-03 20:00:00,2736,Rivers,Oil,9,2928,26352
5158,2023-08-03 21:00:00,1532,Oyo,Beans,15,3495,52425
5159,2023-08-03 22:00:00,4923,Kaduna,Milk,5,812,4060
5160,2023-08-03 23:00:00,4026,Lagos,Milk,2,2942,5884
5161,2023-08-04 00:00:00,2746,Rivers,Sugar,16,4481,71696
5162,2023-08-04 01:00:00,2675,Kaduna,Milk,18,4575,82350
5163,2023-08-04 02:00:00,2316,Abuja,Soap,16,503,8048
5164,2023-08-04 03:00:00,3857,Ogun,Sugar,5,4704,23520
5165,2023-08-04 04:00:00,1912,Abuja,Sugar,1,1385,1385
5166,2023-08-04 05:00:00,2124,Ogun,Oil,19,4688,89072
5167,2023-08-04 06:00:00,2525,Oyo,Rice,10,691,6910
5168,2023-08-04 07:00:00,2327,Rivers,Milk,13,2880,37440
5169,2023-08-04 08:00:00,3918,Lagos,Rice,11,1735,19085
5170,2023-08-04 09:00:00,3587,Rivers,Rice,15,3778,56670
5171,2023-08-04 10:00:00,2023,Ogun,Rice,2,3533,7066
5172,2023-08-04 11:00:00,2576,Lagos,Sugar,6,2903,17418
5173,2023-08-04 12:00:00,2378,Rivers,Rice,11,4791,52701
5174,2023-08-04 13:00:00,4374,Lagos,Milk,15,761,11415
5175,2023-08-04 14:00:00,2519,Ogun,Sugar,9,2869,25821
5176,2023-08-04 15:00:00,2681,Oyo,Milk,12,2967,35604
5177,2023-08-04 16:00:00,4839,Oyo,Sugar,4,2434,9736
5178,2023-08-04 17:00:00,2997,Rivers,Beans,14,4927,68978
5179,2023-08-04 18:00:00,1226,Abuja,Beans,3,1759,5277
5180,2023-08-04 19:00:00,2259,Ogun,Beans,17,2554,43418
5181,2023-08-04 20:00:00,1872,Rivers,Beans,13,1033,13429
5182,2023-08-04 21:00:00,1891,Rivers,Sugar,8,2619,20952
5183,2023-08-04 22:00:00,2478,Oyo,Rice,12,2023,24276
5184,2023-08-04 23:00:00,2036,Lagos,Oil,12,3165,37980
5185,2023-08-05 00:00:00,3257,Ogun,Soap,12,2686,32232
5186,2023-08-05 01:00:00,3788,Lagos,Oil,2,3957,7914
5187,2023-08-05 02:00:00,1396,Kaduna,Beans,10,3089,30890
5188,2023-08-05 03:00:00,2123,Kaduna,Rice,9,4919,44271
5189,2023-08-05 04:00:00,3078,Ogun,Milk,1,2440,2440
5190,2023-08-05 05:00:00,3945,Abuja,Rice,4,4236,16944
5191,2023-08-05 06:00:00,4599,Kaduna,Milk,14,572,8008
5192,2023-08-05 07:00:00,1648,Oyo,Oil,16,3387,54192
5193,2023-08-05 08:00:00,1328,Abuja,Rice,18,1487,26766
5194,2023-08-05 09:00:00,4237,Rivers,Rice,2,1845,3690
5195,2023-08-05 10:00:00,2482,Kaduna,Soap,6,3912,23472
5196,2023-08-05 11:00:00,4893,Oyo,Oil,3,2286,6858
5197,2023-08-05 12:00:00,1951,Rivers,Rice,19,1531,29089
5198,2023-08-05 13:00:00,3005,Abuja,Milk,13,2506,32578
5199,2023-08-05 14:00:00,3016,Ogun,Rice,17,1730,29410
5200,2023-08-05 15:00:00,4171,Rivers,Milk,14,910,12740
5201,2023-08-05 16:00:00,3668,Lagos,Beans,11,2805,30855
5202,2023-08-05 17:00:00,2878,Ogun,Rice,16,2319,37104
5203,2023-08-05 18:00:00,2196,Ogun,Milk,11,3592,39512
5204,2023-08-05 19:00:00,2772,Abuja,Oil,18,3091,55638
5205,2023-08-05 20:00:00,1161,Abuja,Beans,2,3002,6004
5206,2023-08-05 21:00:00,4976,Oyo,Rice,8,1161,9288
5207,2023-08-05 22:00:00,2751,Oyo,Soap,14,1729,24206
5208,2023-08-05 23:00:00,1775,Lagos,Milk,2,1856,3712
5209,2023-08-06 00:00:00,4334,Ogun,Soap,13,3592,46696
5210,2023-08-06 01:00:00,2827,Lagos,Rice,10,2173,21730
5211,2023-08-06 02:00:00,3321,Lagos,Milk,8,1588,12704
5212,2023-08-06 03:00:00,4074,Abuja,Rice,7,4148,29036
5213,2023-08-06 04:00:00,2051,Lagos,Beans,13,4050,52650
5214,2023-08-06 05:00:00,3373,Lagos,Beans,19,2460,46740
5215,2023-08-06 06:00:00,1939,Rivers,Rice,15,3945,59175
5216,2023-08-06 07:00:00,4220,Oyo,Rice,2,999,1998
5217,2023-08-06 08:00:00,1539,Oyo,Sugar,5,825,4125
5218,2023-08-06 09:00:00,3535,Ogun,Rice,19,1387,26353
5219,2023-08-06 10:00:00,1821,Oyo,Rice,1,1495,1495
5220,2023-08-06 11:00:00,2461,Kaduna,Soap,7,4173,29211
5221,2023-08-06 12:00:00,2088,Ogun,Soap,18,3540,63720
5222,2023-08-06 13:00:00,1355,Rivers,Beans,1,1428,1428
5223,2023-08-06 14:00:00,4604,Oyo,Soap,1,3468,3468
5224,2023-08-06 15:00:00,4323,Rivers,Rice,7,4903,34321
5225,2023-08-06 16:00:00,1234,Oyo,Oil,17,2422,41174
5226,2023-08-06 17:00:00,3274,Oyo,Rice,6,3755,22530
5227,2023-08-06 18:00:00,2548,Rivers,Sugar,12,2154,25848
5228,2023-08-06 19:00:00,4384,Lagos,Milk,15,1124,16860
5229,2023-08-06 20:00:00,3096,Lagos,Beans,13,4844,62972
5230,2023-08-06 21:00:00,1117,Lagos,Soap,12,2871,34452
5231,2023-08-06 22:00:00,3101,Kaduna,Oil,2,558,1116
5232,2023-08-06 23:00:00,2673,Lagos,Milk,18,2816,50688
5233,2023-08-07 00:00:00,3612,Oyo,Oil,4,1777,7108
5234,2023-08-07 01:00:00,2067,Abuja,Beans,10,1186,11860
5235,2023-08-07 02:00:00,4886,Rivers,Soap,11,1032,11352
5236,2023-08-07 03:00:00,3100,Abuja,Sugar,6,3675,22050
5237,2023-08-07 04:00:00,4657,Kaduna,Beans,6,4404,26424
5238,2023-08-07 05:00:00,1557,Abuja,Oil,9,4997,44973
5239,2023-08-07 06:00:00,4596,Ogun,Oil,13,4352,56576
5240,2023-08-07 07:00:00,4748,Lagos,Beans,5,3904,19520
5241,2023-08-07 08:00:00,4173,Kaduna,Rice,6,3268,19608
5242,2023-08-07 09:00:00,2815,Oyo,Beans,4,3424,13696
5243,2023-08-07 10:00:00,4841,Lagos,Soap,6,3155,18930
5244,2023-08-07 11:00:00,3005,Lagos,Soap,18,2640,47520
5245,2023-08-07 12:00:00,4920,Abuja,Sugar,13,1073,13949
5246,2023-08-07 13:00:00,3915,Ogun,Beans,3,2065,6195
5247,2023-08-07 14:00:00,1397,Lagos,Milk,10,2305,23050
5248,2023-08-07 15:00:00,4209,Rivers,Soap,4,936,3744
5249,2023-08-07 16:00:00,1674,Rivers,Soap,15,3581,53715
5250,2023-08-07 17:00:00,4992,Lagos,Soap,12,3003,36036
5251,2023-08-07 18:00:00,1386,Abuja,Rice,15,2962,44430
5252,2023-08-07 19:00:00,3158,Abuja,Milk,10,4089,40890
5253,2023-08-07 20:00:00,3661,Oyo,Beans,12,1898,22776
5254,2023-08-07 21:00:00,3064,Kaduna,Rice,8,2054,16432
5255,2023-08-07 22:00:00,4851,Kaduna,Soap,3,3251,9753
5256,2023-08-07 23:00:00,4253,Kaduna,Milk,7,3429,24003
5257,2023-08-08 00:00:00,1883,Ogun,Milk,18,4327,77886
5258,2023-08-08 01:00:00,4607,Abuja,Rice,3,4421,13263
5259,2023-08-08 02:00:00,1540,Oyo,Soap,15,3766,56490
5260,2023-08-08 03:00:00,1170,Rivers,Rice,2,3193,6386
5261,2023-08-08 04:00:00,3456,Kaduna,Oil,15,3444,51660
5262,2023-08-08 05:00:00,1739,Rivers,Soap,13,3997,51961
5263,2023-08-08 06:00:00,2401,Rivers,Rice,10,4571,45710
5264,2023-08-08 07:00:00,4259,Lagos,Beans,8,2474,19792
5265,2023-08-08 08:00:00,3905,Ogun,Soap,16,1366,21856
5266,2023-08-08 09:00:00,3277,Oyo,Sugar,16,1553,24848
5267,2023-08-08 10:00:00,4904,Ogun,Soap,2,3034,6068
5268,2023-08-08 11:00:00,4923,Lagos,Oil,9,527,4743
5269,2023-08-08 12:00:00,1118,Oyo,Rice,8,3717,29736
5270,2023-08-08 13:00:00,4227,Oyo,Sugar,11,2835,31185
5271,2023-08-08 14:00:00,3831,Abuja,Oil,1,3497,3497
5272,2023-08-08 15:00:00,4758,Ogun,Beans,11,2657,29227
5273,2023-08-08 16:00:00,3512,Ogun,Soap,18,3191,57438
5274,2023-08-08 17:00:00,3151,Abuja,Sugar,15,3842,57630
5275,2023-08-08 18:00:00,4675,Rivers,Rice,9,2055,18495
5276,2023-08-08 19:00:00,3745,Lagos,Rice,9,775,6975
5277,2023-08-08 20:00:00,2995,Ogun,Beans,1,3236,3236
5278,2023-08-08 21:00:00,4866,Abuja,Oil,7,4182,29274
5279,2023-08-08 22:00:00,4573,Oyo,Sugar,12,1847,22164
5280,2023-08-08 23:00:00,4764,Kaduna,Beans,10,3589,35890
5281,2023-08-09 00:00:00,2705,Abuja,Oil,19,2672,50768
5282,2023-08-09 01:00:00,2722,Kaduna,Milk,16,3891,62256
5283,2023-08-09 02:00:00,3222,Rivers,Milk,6,652,3912
5284,2023-08-09 03:00:00,4805,Lagos,Oil,11,2104,23144
5285,2023-08-09 04:00:00,3792,Kaduna,Rice,19,2567,48773
5286,2023-08-09 05:00:00,2697,Rivers,Rice,19,2326,44194
5287,2023-08-09 06:00:00,2444,Kaduna,Milk,18,746,13428
5288,2023-08-09 07:00:00,4205,Oyo,Rice,15,1870,28050
5289,2023-08-09 08:00:00,4462,Oyo,Rice,16,4047,64752
5290,2023-08-09 09:00:00,2759,Oyo,Oil,14,2191,30674
5291,2023-08-09 10:00:00,2524,Oyo,Soap,8,2650,21200
5292,2023-08-09 11:00:00,1664,Abuja,Oil,8,3144,25152
5293,2023-08-09 12:00:00,1032,Oyo,Rice,2,3890,7780
5294,2023-08-09 13:00:00,3102,Oyo,Oil,6,2898,17388
5295,2023-08-09 14:00:00,3566,Abuja,Sugar,13,2781,36153
5296,2023-08-09 15:00:00,3803,Oyo,Milk,13,2170,28210
5297,2023-08-09 16:00:00,4896,Rivers,Soap,12,536,6432
5298,2023-08-09 17:00:00,4709,Rivers,Sugar,2,3916,7832
5299,2023-08-09 18:00:00,3059,Ogun,Sugar,12,2127,25524
5300,2023-08-09 19:00:00,2551,Rivers,Rice,17,2839,48263
5301,2023-08-09 20:00:00,1719,Lagos,Rice,6,1871,11226
5302,2023-08-09 21:00:00,3602,Lagos,Sugar,7,1176,8232
5303,2023-08-09 22:00:00,3420,Lagos,Sugar,6,752,4512
5304,2023-08-09 23:00:00,1483,Abuja,Beans,4,3364,13456
5305,2023-08-10 00:00:00,1972,Rivers,Beans,9,2116,19044
5306,2023-08-10 01:00:00,4718,Lagos,Milk,5,2516,12580
5307,2023-08-10 02:00:00,4299,Ogun,Sugar,10,2731,27310
5308,2023-08-10 03:00:00,3670,Abuja,Oil,15,1260,18900
5309,2023-08-10 04:00:00,1306,Ogun,Soap,8,3786,30288
5310,2023-08-10 05:00:00,1456,Rivers,Beans,4,892,3568
5311,2023-08-10 06:00:00,3207,Oyo,Rice,5,3591,17955
5312,2023-08-10 07:00:00,1330,Ogun,Sugar,7,4042,28294
5313,2023-08-10 08:00:00,3823,Oyo,Oil,6,930,5580
5314,2023-08-10 09:00:00,1224,Abuja,Soap,13,4230,54990
5315,2023-08-10 10:00:00,4030,Ogun,Oil,19,1496,28424
5316,2023-08-10 11:00:00,3776,Ogun,Oil,10,1591,15910
5317,2023-08-10 12:00:00,4575,Kaduna,Rice,15,1600,24000
5318,2023-08-10 13:00:00,2479,Abuja,Beans,3,601,1803
5319,2023-08-10 14:00:00,4116,Abuja,Oil,18,3199,57582
5320,2023-08-10 15:00:00,4285,Lagos,Soap,14,1392,19488
5321,2023-08-10 16:00:00,2082,Rivers,Beans,3,2760,8280
5322,2023-08-10 17:00:00,1643,Ogun,Milk,11,2288,25168
5323,2023-08-10 18:00:00,1615,Ogun,Rice,10,2680,26800
5324,2023-08-10 19:00:00,1194,Abuja,Beans,17,3596,61132
5325,2023-08-10 20:00:00,4996,Abuja,Beans,13,4184,54392
5326,2023-08-10 21:00:00,1488,Rivers,Oil,2,2280,4560
5327,2023-08-10 22:00:00,3204,Abuja,Soap,13,4114,53482
5328,2023-08-10 23:00:00,3657,Oyo,Oil,19,4513,85747
5329,2023-08-11 00:00:00,2249,Oyo,Soap,5,1779,8895
5330,2023-08-11 01:00:00,3459,Kaduna,Rice,16,4508,72128
5331,2023-08-11 02:00:00,4276,Oyo,Beans,10,3786,37860
5332,2023-08-11 03:00:00,2102,Oyo,Sugar,12,3181,38172
5333,2023-08-11 04:00:00,2147,Rivers,Soap,13,3128,40664
5334,2023-08-11 05:00:00,3518,Ogun,Soap,16,1038,16608
5335,2023-08-11 06:00:00,2241,Oyo,Oil,1,2280,2280
5336,2023-08-11 07:00:00,1515,Kaduna,Oil,9,4026,36234
5337,2023-08-11 08:00:00,2625,Abuja,Milk,16,2848,45568
5338,2023-08-11 09:00:00,2127,Oyo,Soap,19,2460,46740
5339,2023-08-11 10:00:00,1392,Kaduna,Rice,15,3591,53865
5340,2023-08-11 11:00:00,1630,Rivers,Beans,18,4062,73116
5341,2023-08-11 12:00:00,4716,Abuja,Beans,12,2804,33648
5342,2023-08-11 13:00:00,2847,Kaduna,Beans,14,3000,42000
5343,2023-08-11 14:00:00,3655,Oyo,Soap,3,2985,8955
5344,2023-08-11 15:00:00,1979,Ogun,Oil,4,2945,11780
5345,2023-08-11 16:00:00,1433,Abuja,Rice,6,1148,6888
5346,2023-08-11 17:00:00,4402,Abuja,Beans,16,2769,44304
5347,2023-08-11 18:00:00,4214,Ogun,Soap,13,4315,56095
5348,2023-08-11 19:00:00,4871,Abuja,Sugar,12,2051,24612
5349,2023-08-11 20:00:00,3587,Oyo,Milk,12,1802,21624
5350,2023-08-11 21:00:00,1277,Abuja,Milk,2,3132,6264
5351,2023-08-11 22:00:00,1232,Oyo,Beans,13,3032,39416
5352,2023-08-11 23:00:00,2552,Ogun,Oil,3,1768,5304
5353,2023-08-12 00:00:00,2594,Lagos,Milk,13,2273,29549
5354,2023-08-12 01:00:00,2113,Ogun,Milk,2,3589,7178
5355,2023-08-12 02:00:00,4563,Oyo,Milk,19,4127,78413
5356,2023-08-12 03:00:00,4270,Rivers,Milk,9,1666,14994
5357,2023-08-12 04:00:00,3409,Ogun,Beans,1,3048,3048
5358,2023-08-12 05:00:00,4512,Rivers,Soap,13,2050,26650
5359,2023-08-12 06:00:00,1025,Rivers,Rice,2,2640,5280
5360,2023-08-12 07:00:00,4096,Oyo,Rice,15,4020,60300
5361,2023-08-12 08:00:00,2417,Oyo,Oil,19,4154,78926
5362,2023-08-12 09:00:00,3554,Lagos,Soap,16,1120,17920
5363,2023-08-12 10:00:00,4372,Kaduna,Sugar,11,3023,33253
5364,2023-08-12 11:00:00,4410,Abuja,Rice,15,670,10050
5365,2023-08-12 12:00:00,3314,Ogun,Sugar,6,2919,17514
5366,2023-08-12 13:00:00,1460,Oyo,Rice,14,3279,45906
5367,2023-08-12 14:00:00,4764,Ogun,Rice,6,1916,11496
5368,2023-08-12 15:00:00,3503,Kaduna,Oil,19,1438,27322
5369,2023-08-12 16:00:00,4431,Kaduna,Milk,5,2531,12655
5370,2023-08-12 17:00:00,2091,Rivers,Oil,11,3677,40447
5371,2023-08-12 18:00:00,2006,Abuja,Rice,4,3271,13084
5372,2023-08-12 19:00:00,3910,Lagos,Soap,9,4296,38664
5373,2023-08-12 20:00:00,4483,Ogun,Milk,9,3384,30456
5374,2023-08-12 21:00:00,2994,Abuja,Soap,17,2231,37927
5375,2023-08-12 22:00:00,1490,Lagos,Soap,8,1772,14176
5376,2023-08-12 23:00:00,4904,Ogun,Soap,15,2252,33780
5377,2023-08-13 00:00:00,2072,Abuja,Milk,9,2456,22104
5378,2023-08-13 01:00:00,4758,Oyo,Soap,5,3987,19935
5379,2023-08-13 02:00:00,3611,Ogun,Milk,4,2191,8764
5380,2023-08-13 03:00:00,4173,Abuja,Sugar,18,4665,83970
5381,2023-08-13 04:00:00,1215,Kaduna,Rice,9,1757,15813
5382,2023-08-13 05:00:00,4509,Lagos,Beans,3,931,2793
5383,2023-08-13 06:00:00,2723,Abuja,Soap,9,4765,42885
5384,2023-08-13 07:00:00,2592,Oyo,Oil,9,2583,23247
5385,2023-08-13 08:00:00,3606,Ogun,Sugar,4,4405,17620
5386,2023-08-13 09:00:00,1158,Ogun,Oil,7,4854,33978
5387,2023-08-13 10:00:00,3536,Ogun,Beans,7,2798,19586
5388,2023-08-13 11:00:00,1685,Oyo,Milk,8,2604,20832
5389,2023-08-13 12:00:00,4313,Lagos,Beans,1,1684,1684
5390,2023-08-13 13:00:00,3841,Ogun,Oil,9,936,8424
5391,2023-08-13 14:00:00,2776,Lagos,Beans,12,4825,57900
5392,2023-08-13 15:00:00,4953,Abuja,Rice,6,2899,17394
5393,2023-08-13 16:00:00,3052,Kaduna,Beans,13,1121,14573
5394,2023-08-13 17:00:00,4667,Kaduna,Soap,5,4213,21065
5395,2023-08-13 18:00:00,2843,Lagos,Rice,19,1134,21546
5396,2023-08-13 19:00:00,3408,Lagos,Soap,1,3512,3512
5397,2023-08-13 20:00:00,3506,Kaduna,Beans,18,2493,44874
5398,2023-08-13 21:00:00,3295,Ogun,Rice,8,3175,25400
5399,2023-08-13 22:00:00,2589,Rivers,Rice,8,2840,22720
5400,2023-08-13 23:00:00,2696,Rivers,Beans,15,1909,28635
5401,2023-08-14 00:00:00,3993,Oyo,Sugar,19,4316,82004
5402,2023-08-14 01:00:00,3469,Kaduna,Milk,10,1328,13280
5403,2023-08-14 02:00:00,2946,Kaduna,Milk,16,2781,44496
5404,2023-08-14 03:00:00,4809,Oyo,Milk,11,1036,11396
5405,2023-08-14 04:00:00,3062,Rivers,Rice,12,1902,22824
5406,2023-08-14 05:00:00,3783,Abuja,Milk,16,1304,20864
5407,2023-08-14 06:00:00,4644,Ogun,Rice,16,3781,60496
5408,2023-08-14 07:00:00,2145,Ogun,Sugar,3,1351,4053
5409,2023-08-14 08:00:00,3324,Abuja,Beans,9,2725,24525
5410,2023-08-14 09:00:00,2581,Abuja,Beans,8,1055,8440
5411,2023-08-14 10:00:00,3500,Rivers,Rice,10,3643,36430
5412,2023-08-14 11:00:00,4461,Oyo,Rice,13,4823,62699
5413,2023-08-14 12:00:00,4365,Abuja,Sugar,18,2364,42552
5414,2023-08-14 13:00:00,4645,Oyo,Milk,13,4849,63037
5415,2023-08-14 14:00:00,3645,Lagos,Sugar,13,2594,33722
5416,2023-08-14 15:00:00,3493,Ogun,Beans,15,3978,59670
5417,2023-08-14 16:00:00,3257,Rivers,Beans,13,3430,44590
5418,2023-08-14 17:00:00,4661,Ogun,Soap,16,3127,50032
5419,2023-08-14 18:00:00,3761,Rivers,Milk,8,753,6024
5420,2023-08-14 19:00:00,3349,Lagos,Beans,19,4020,76380
5421,2023-08-14 20:00:00,2932,Ogun,Soap,10,558,5580
5422,2023-08-14 21:00:00,4294,Lagos,Rice,12,4202,50424
5423,2023-08-14 22:00:00,2757,Rivers,Beans,14,2221,31094
5424,2023-08-14 23:00:00,3050,Abuja,Oil,6,3107,18642
5425,2023-08-15 00:00:00,1989,Ogun,Milk,9,764,6876
5426,2023-08-15 01:00:00,2541,Lagos,Soap,7,2207,15449
5427,2023-08-15 02:00:00,2116,Kaduna,Milk,6,3714,22284
5428,2023-08-15 03:00:00,3567,Ogun,Milk,1,2793,2793
5429,2023-08-15 04:00:00,4499,Ogun,Oil,14,3787,53018
5430,2023-08-15 05:00:00,1492,Ogun,Sugar,6,2984,17904
5431,2023-08-15 06:00:00,4306,Oyo,Rice,12,3235,38820
5432,2023-08-15 07:00:00,1619,Lagos,Milk,17,3023,51391
5433,2023-08-15 08:00:00,4232,Lagos,Beans,5,3955,19775
5434,2023-08-15 09:00:00,4792,Ogun,Rice,11,1437,15807
5435,2023-08-15 10:00:00,4823,Abuja,Beans,5,1377,6885
5436,2023-08-15 11:00:00,3378,Ogun,Rice,12,3204,38448
5437,2023-08-15 12:00:00,3380,Oyo,Rice,3,1046,3138
5438,2023-08-15 13:00:00,3097,Rivers,Soap,9,2962,26658
5439,2023-08-15 14:00:00,2546,Oyo,Beans,6,3703,22218
5440,2023-08-15 15:00:00,1862,Abuja,Beans,2,4993,9986
5441,2023-08-15 16:00:00,2691,Ogun,Rice,2,4078,8156
5442,2023-08-15 17:00:00,4563,Lagos,Milk,12,4131,49572
5443,2023-08-15 18:00:00,2605,Kaduna,Beans,8,2715,21720
5444,2023-08-15 19:00:00,4752,Ogun,Oil,2,4346,8692
5445,2023-08-15 20:00:00,3319,Abuja,Oil,9,729,6561
5446,2023-08-15 21:00:00,1579,Lagos,Rice,16,1927,30832
5447,2023-08-15 22:00:00,2890,Oyo,Sugar,15,2199,32985
5448,2023-08-15 23:00:00,2275,Rivers,Rice,14,4469,62566
5449,2023-08-16 00:00:00,3607,Rivers,Rice,4,3565,14260
5450,2023-08-16 01:00:00,3743,Ogun,Milk,4,2645,10580
5451,2023-08-16 02:00:00,2855,Oyo,Milk,11,506,5566
5452,2023-08-16 03:00:00,4770,Kaduna,Soap,18,4772,85896
5453,2023-08-16 04:00:00,4161,Kaduna,Sugar,5,1729,8645
5454,2023-08-16 05:00:00,3493,Abuja,Sugar,2,4894,9788
5455,2023-08-16 06:00:00,4064,Rivers,Sugar,15,2323,34845
5456,2023-08-16 07:00:00,2355,Oyo,Sugar,11,4484,49324
5457,2023-08-16 08:00:00,2162,Ogun,Sugar,17,2776,47192
5458,2023-08-16 09:00:00,1356,Lagos,Rice,16,3443,55088
5459,2023-08-16 10:00:00,2624,Ogun,Rice,15,1130,16950
5460,2023-08-16 11:00:00,3321,Ogun,Soap,3,769,2307
5461,2023-08-16 12:00:00,4090,Oyo,Oil,15,4676,70140
5462,2023-08-16 13:00:00,3006,Rivers,Oil,19,4271,81149
5463,2023-08-16 14:00:00,3358,Oyo,Soap,13,1000,13000
5464,2023-08-16 15:00:00,1869,Lagos,Soap,16,3250,52000
5465,2023-08-16 16:00:00,1885,Oyo,Beans,12,1812,21744
5466,2023-08-16 17:00:00,3001,Abuja,Rice,17,2653,45101
5467,2023-08-16 18:00:00,3201,Ogun,Sugar,16,1108,17728
5468,2023-08-16 19:00:00,2413,Rivers,Beans,9,3543,31887
5469,2023-08-16 20:00:00,2283,Kaduna,Milk,6,2163,12978
5470,2023-08-16 21:00:00,1619,Lagos,Rice,19,3794,72086
5471,2023-08-16 22:00:00,1882,Kaduna,Soap,13,2497,32461
5472,2023-08-16 23:00:00,1796,Ogun,Oil,8,2929,23432
5473,2023-08-17 00:00:00,4642,Oyo,Rice,12,4699,56388
5474,2023-08-17 01:00:00,3172,Kaduna,Soap,9,3211,28899
5475,2023-08-17 02:00:00,4425,Abuja,Rice,4,3685,14740
5476,2023-08-17 03:00:00,2296,Oyo,Rice,13,2031,26403
5477,2023-08-17 04:00:00,1618,Ogun,Rice,2,4716,9432
5478,2023-08-17 05:00:00,2834,Kaduna,Milk,3,4206,12618
5479,2023-08-17 06:00:00,1244,Lagos,Oil,5,3574,17870
5480,2023-08-17 07:00:00,3895,Kaduna,Rice,18,1175,21150
5481,2023-08-17 08:00:00,3497,Kaduna,Soap,14,2154,30156
5482,2023-08-17 09:00:00,1929,Rivers,Milk,2,4656,9312
5483,2023-08-17 10:00:00,2270,Kaduna,Beans,15,4044,60660
5484,2023-08-17 11:00:00,1519,Ogun,Rice,8,4318,34544
5485,2023-08-17 12:00:00,4212,Lagos,Milk,16,3943,63088
5486,2023-08-17 13:00:00,3409,Ogun,Sugar,3,1547,4641
5487,2023-08-17 14:00:00,1007,Abuja,Beans,5,2953,14765
5488,2023-08-17 15:00:00,3525,Oyo,Oil,4,1831,7324
5489,2023-08-17 16:00:00,4423,Kaduna,Rice,12,4582,54984
5490,2023-08-17 17:00:00,3019,Rivers,Rice,19,3160,60040
5491,2023-08-17 18:00:00,1494,Lagos,Milk,15,2762,41430
5492,2023-08-17 19:00:00,2629,Rivers,Oil,13,4857,63141
5493,2023-08-17 20:00:00,3880,Rivers,Sugar,5,1263,6315
5494,2023-08-17 21:00:00,4498,Rivers,Beans,12,2867,34404
5495,2023-08-17 22:00:00,2062,Kaduna,Soap,19,3908,74252
5496,2023-08-17 23:00:00,3640,Lagos,Oil,2,2184,4368
5497,2023-08-18 00:00:00,1186,Lagos,Rice,7,4964,34748
